Country,Year,Month,AverageTicketPrice,Visitors
TAJIKISTAN,2021,MARCH,729.84,22.68
TAJIKISTAN,2021,APRIL,604.86,72.38
TAJIKISTAN,2021,MAY,1177.87,35.32
TAJIKISTAN,2021,JUNE,571.33,38.58
TAJIKISTAN,2021,JULY,1301.07,78.05
TAJIKISTAN,2021,AUGUST,422.97,26.98
TAJIKISTAN,2021,SEPTEMBER,1491.31,38.01
TAJIKISTAN,2021,OCTOBER,613.75,73.96
TAJIKISTAN,2021,NOVEMBER,1074.24,61.03
TAJIKISTAN,2021,DECEMBER,712.54,57.43
TAJIKISTAN,2022,JANUARY,1202.53,18.02
TAJIKISTAN,2022,FEBRUARY,266.76,75.17
TAJIKISTAN,2022,MARCH,1464.78,80.36
TAJIKISTAN,2022,APRIL,425.02,68.11
TAJIKISTAN,2022,MAY,575.34,16.83
TAJIKISTAN,2022,JUNE,563.79,50.3
TAJIKISTAN,2022,JULY,1238.82,25.41
TAJIKISTAN,2022,SEPTEMBER,567.66,84.96
TAJIKISTAN,2022,NOVEMBER,396.97,67.8
TAJIKISTAN,2022,DECEMBER,237.21,88.11
TAJIKISTAN,2023,JANUARY,962.93,53.08
TAJIKISTAN,2023,FEBRUARY,626.91,48.12
TAJIKISTAN,2023,MARCH,987.17,23.02
TAJIKISTAN,2023,APRIL,1136.64,79.87
TAJIKISTAN,2023,JUNE,1313.28,82.78
TAJIKISTAN,2023,JULY,210.75,12.62
TAJIKISTAN,2023,AUGUST,908.27,84.63
TAJIKISTAN,2023,SEPTEMBER,1367.48,57.1
TAJIKISTAN,2023,NOVEMBER,306.11,10.73
TAJIKISTAN,2023,DECEMBER,344.25,24.06
TANZANIA,2015,JUNE,1374.19,60.2
TANZANIA,2015,AUGUST,753.85,34.88
TANZANIA,2015,NOVEMBER,1493.87,65.64
TANZANIA,2016,JUNE,1289.37,38.23
TANZANIA,2016,DECEMBER,254.55,33.55
TANZANIA,2017,MAY,975.93,6.96
TANZANIA,2018,MARCH,1420.31,80.4
TANZANIA,2018,APRIL,616.01,53.82
TANZANIA,2018,JULY,780.85,47.35
TANZANIA,2018,OCTOBER,1287.46,59.51
TANZANIA,2019,JUNE,678.62,23.56
TANZANIA,2019,SEPTEMBER,1339.41,15.57
TANZANIA,2020,FEBRUARY,1246.12,44.26
TANZANIA,2020,MARCH,1198.21,83.96
TANZANIA,2020,MAY,790.49,52.47
TANZANIA,2020,JUNE,1277.42,52.66
TANZANIA,2020,OCTOBER,746.61,10.27
TANZANIA,2020,NOVEMBER,244.46,60.03
TANZANIA,2021,JANUARY,668.1,30.6
TANZANIA,2021,FEBRUARY,924.01,48.94
TANZANIA,2021,AUGUST,757.27,73.05
TANZANIA,2022,JUNE,1024.41,38.67
TANZANIA,2022,JULY,759.87,54.32
TANZANIA,2022,DECEMBER,675.67,69.18
TANZANIA,2023,FEBRUARY,369.41,61.65
TANZANIA,2023,AUGUST,817.64,48.07
ESTONIA,2016,JANUARY,1497.09,4.9
ESTONIA,2016,APRIL,538.29,34.53
ESTONIA,2016,SEPTEMBER,779.97,54.14
ESTONIA,2016,OCTOBER,1289.32,48.3
ESTONIA,2017,JUNE,1176.04,39.64
ESTONIA,2019,SEPTEMBER,1457.43,35.2
ESTONIA,2020,JANUARY,367.99,20.69
ESTONIA,2020,FEBRUARY,1384.2,19.33
ESTONIA,2020,MARCH,1032.83,62.81
ESTONIA,2020,NOVEMBER,1393.03,85.21
ESTONIA,2021,MAY,1474.52,71.56
ESTONIA,2021,JUNE,1339.58,32.5
ESTONIA,2021,SEPTEMBER,560.0,62.32
ESTONIA,2021,OCTOBER,458.07,54.29
ESTONIA,2022,OCTOBER,1058.23,77.96
ESTONIA,2023,MAY,807.05,23.25
ESTONIA,2023,JULY,1313.74,57.78
ESTONIA,2023,AUGUST,887.03,3.19
URUGUAY,2015,JANUARY,601.33,1.55
URUGUAY,2015,FEBRUARY,1012.68,32.67
URUGUAY,2015,MARCH,1329.27,2.42
URUGUAY,2015,APRIL,1452.45,63.79
URUGUAY,2015,MAY,1354.78,88.18
URUGUAY,2015,JUNE,892.92,61.38
URUGUAY,2015,JULY,309.11,70.6
URUGUAY,2015,OCTOBER,285.72,6.78
URUGUAY,2015,NOVEMBER,1024.26,73.57
URUGUAY,2015,DECEMBER,852.23,81.74
URUGUAY,2016,JANUARY,305.4,60.9
URUGUAY,2016,FEBRUARY,1376.88,7.1
URUGUAY,2016,MARCH,1346.09,27.98
URUGUAY,2016,APRIL,333.95,49.36
URUGUAY,2016,MAY,487.05,81.27
URUGUAY,2016,JUNE,419.93,88.98
URUGUAY,2016,JULY,602.96,24.07
URUGUAY,2016,AUGUST,578.98,56.82
URUGUAY,2016,SEPTEMBER,541.2,80.55
URUGUAY,2016,OCTOBER,343.82,9.06
URUGUAY,2016,NOVEMBER,930.37,38.82
URUGUAY,2016,DECEMBER,650.91,85.29
URUGUAY,2017,JANUARY,364.79,51.48
URUGUAY,2017,FEBRUARY,423.99,87.08
URUGUAY,2017,MARCH,1153.29,75.92
URUGUAY,2017,APRIL,424.93,62.27
URUGUAY,2017,MAY,1394.23,27.86
URUGUAY,2017,JULY,1490.32,41.66
URUGUAY,2017,SEPTEMBER,1435.03,22.54
URUGUAY,2017,OCTOBER,1249.85,62.79
URUGUAY,2017,NOVEMBER,820.23,87.13
URUGUAY,2017,DECEMBER,1303.81,49.5
URUGUAY,2018,JANUARY,855.22,45.62
URUGUAY,2018,FEBRUARY,458.56,32.28
URUGUAY,2018,MARCH,1278.0,25.97
URUGUAY,2018,APRIL,1382.17,41.06
URUGUAY,2018,MAY,858.98,63.56
URUGUAY,2018,JUNE,624.7,81.83
URUGUAY,2018,JULY,1411.11,48.14
URUGUAY,2018,AUGUST,329.58,46.75
URUGUAY,2018,SEPTEMBER,748.22,45.67
URUGUAY,2018,OCTOBER,900.71,15.24
URUGUAY,2018,DECEMBER,732.45,34.21
URUGUAY,2019,JANUARY,644.67,3.07
URUGUAY,2019,APRIL,225.22,12.39
URUGUAY,2019,MAY,1431.4,89.48
URUGUAY,2019,JUNE,475.52,67.29
URUGUAY,2019,JULY,1430.2,68.29
URUGUAY,2019,AUGUST,482.82,17.81
URUGUAY,2019,SEPTEMBER,982.72,10.87
URUGUAY,2019,NOVEMBER,1380.84,22.57
URUGUAY,2019,DECEMBER,1387.84,27.0
URUGUAY,2020,JANUARY,632.47,44.87
URUGUAY,2020,MARCH,422.8,23.62
URUGUAY,2020,APRIL,556.76,11.82
URUGUAY,2020,MAY,471.61,12.94
URUGUAY,2020,JUNE,1358.33,50.43
URUGUAY,2020,JULY,1419.0,4.69
URUGUAY,2020,AUGUST,1233.22,62.16
URUGUAY,2020,OCTOBER,734.6,18.14
URUGUAY,2020,DECEMBER,1398.07,54.74
URUGUAY,2021,JANUARY,1289.84,73.98
URUGUAY,2021,FEBRUARY,572.15,2.59
URUGUAY,2021,MARCH,510.38,49.01
URUGUAY,2021,MAY,1089.26,81.0
URUGUAY,2021,JUNE,1422.14,52.44
URUGUAY,2021,JULY,1340.94,83.64
URUGUAY,2021,AUGUST,308.83,76.65
URUGUAY,2021,SEPTEMBER,510.57,38.81
URUGUAY,2021,NOVEMBER,1342.79,47.54
URUGUAY,2021,DECEMBER,673.0,40.78
URUGUAY,2022,JANUARY,751.85,35.14
URUGUAY,2022,JULY,474.47,24.32
URUGUAY,2022,AUGUST,1301.34,70.04
URUGUAY,2022,SEPTEMBER,1264.52,17.66
URUGUAY,2022,NOVEMBER,1176.07,16.56
URUGUAY,2023,FEBRUARY,867.11,40.78
URUGUAY,2023,APRIL,978.21,33.78
URUGUAY,2023,MAY,305.53,71.38
URUGUAY,2023,JUNE,737.04,89.58
URUGUAY,2023,JULY,805.72,6.5
URUGUAY,2023,AUGUST,670.54,57.25
URUGUAY,2023,SEPTEMBER,218.91,53.26
URUGUAY,2023,NOVEMBER,712.38,41.09
ANTIGUA AND BARBUDA,2015,JUNE,1322.3,26.92
ANTIGUA AND BARBUDA,2015,DECEMBER,350.26,9.99
ANTIGUA AND BARBUDA,2016,APRIL,1025.84,39.88
ANTIGUA AND BARBUDA,2016,MAY,335.63,4.44
ANTIGUA AND BARBUDA,2016,OCTOBER,1283.21,71.35
ANTIGUA AND BARBUDA,2017,OCTOBER,290.51,51.63
ANTIGUA AND BARBUDA,2017,DECEMBER,921.51,52.31
ANTIGUA AND BARBUDA,2018,MARCH,659.13,26.55
ANTIGUA AND BARBUDA,2018,SEPTEMBER,348.91,10.74
ANTIGUA AND BARBUDA,2019,JUNE,1489.48,44.87
ANTIGUA AND BARBUDA,2020,JANUARY,589.68,47.55
ANTIGUA AND BARBUDA,2020,JUNE,1084.13,33.31
ANTIGUA AND BARBUDA,2020,JULY,717.99,21.51
ANTIGUA AND BARBUDA,2021,MARCH,402.49,28.33
ANTIGUA AND BARBUDA,2021,JULY,479.68,27.5
ANTIGUA AND BARBUDA,2022,MAY,993.66,15.6
ANTIGUA AND BARBUDA,2022,DECEMBER,373.51,48.92
ANTIGUA AND BARBUDA,2023,APRIL,1095.27,84.6
ANTIGUA AND BARBUDA,2023,JULY,1338.75,67.42
ANTIGUA AND BARBUDA,2023,OCTOBER,607.62,24.08
MADAGASCAR,2015,AUGUST,604.31,15.35
MADAGASCAR,2016,MAY,911.34,81.54
MADAGASCAR,2016,SEPTEMBER,822.24,37.12
MADAGASCAR,2017,MARCH,1494.42,88.76
MADAGASCAR,2017,JULY,550.55,73.28
MADAGASCAR,2017,SEPTEMBER,830.29,69.05
MADAGASCAR,2017,DECEMBER,1013.25,58.28
MADAGASCAR,2018,FEBRUARY,1157.42,64.96
MADAGASCAR,2018,DECEMBER,1183.46,75.32
MADAGASCAR,2019,JANUARY,885.31,14.39
MADAGASCAR,2019,MARCH,1488.52,74.61
MADAGASCAR,2020,JANUARY,807.07,41.41
MADAGASCAR,2020,MARCH,404.16,77.3
MADAGASCAR,2020,NOVEMBER,1162.82,4.73
MADAGASCAR,2021,AUGUST,1438.26,36.63
MADAGASCAR,2021,OCTOBER,1062.58,35.98
MADAGASCAR,2022,APRIL,355.54,20.04
MADAGASCAR,2022,SEPTEMBER,1212.17,39.46
MADAGASCAR,2022,OCTOBER,245.73,74.92
MADAGASCAR,2022,DECEMBER,1093.47,25.8
MADAGASCAR,2023,APRIL,1102.52,64.28
MADAGASCAR,2023,NOVEMBER,312.86,80.21
TIMOR-LESTE,2015,MAY,699.79,4.22
TIMOR-LESTE,2015,DECEMBER,1080.47,57.74
TIMOR-LESTE,2016,OCTOBER,1230.57,15.12
TIMOR-LESTE,2017,MARCH,853.59,20.24
TIMOR-LESTE,2017,APRIL,722.31,17.83
TIMOR-LESTE,2017,MAY,521.56,77.4
TIMOR-LESTE,2018,MARCH,871.58,12.23
TIMOR-LESTE,2018,OCTOBER,576.3,29.23
TIMOR-LESTE,2019,MARCH,1100.85,18.03
TIMOR-LESTE,2019,APRIL,1436.77,4.5
TIMOR-LESTE,2019,JUNE,917.54,72.26
TIMOR-LESTE,2020,APRIL,1388.31,42.04
TIMOR-LESTE,2020,JULY,448.87,32.96
TIMOR-LESTE,2021,JUNE,774.56,78.27
TIMOR-LESTE,2021,JULY,1496.53,81.53
TIMOR-LESTE,2021,DECEMBER,1359.85,15.7
TIMOR-LESTE,2022,APRIL,1360.95,47.01
TIMOR-LESTE,2022,SEPTEMBER,648.65,40.35
TIMOR-LESTE,2023,MARCH,270.23,56.03
TIMOR-LESTE,2023,NOVEMBER,1173.74,75.48
GABON,2015,JULY,206.79,18.42
GABON,2015,AUGUST,1195.15,69.54
GABON,2015,DECEMBER,1005.58,22.24
GABON,2016,JULY,843.9,14.69
GABON,2016,AUGUST,384.7,50.83
GABON,2016,OCTOBER,968.03,47.29
GABON,2017,FEBRUARY,1208.89,70.06
GABON,2017,MARCH,705.13,50.45
GABON,2017,JULY,1414.31,28.88
GABON,2017,OCTOBER,769.04,11.34
GABON,2018,MAY,490.02,86.76
GABON,2018,JULY,639.88,11.18
GABON,2018,AUGUST,954.81,12.54
GABON,2018,SEPTEMBER,1320.5,70.47
GABON,2018,OCTOBER,806.77,37.58
GABON,2020,NOVEMBER,1451.64,52.26
GABON,2021,APRIL,1317.07,47.78
GABON,2021,NOVEMBER,465.47,85.93
GABON,2022,FEBRUARY,396.88,59.79
GABON,2022,JULY,1003.49,27.03
GABON,2022,DECEMBER,1268.2,7.12
GABON,2023,JANUARY,936.1,19.8
GABON,2023,DECEMBER,1059.87,43.56
PANAMA,2015,JANUARY,1241.65,10.09
PANAMA,2015,MARCH,969.54,61.48
PANAMA,2015,APRIL,630.41,72.06
PANAMA,2015,MAY,964.79,77.7
PANAMA,2015,JUNE,732.14,60.41
PANAMA,2015,JULY,736.89,57.58
PANAMA,2015,AUGUST,318.99,44.42
PANAMA,2015,SEPTEMBER,711.91,7.59
PANAMA,2015,OCTOBER,1124.67,54.52
PANAMA,2015,NOVEMBER,676.56,57.46
PANAMA,2015,DECEMBER,713.32,70.63
PANAMA,2016,FEBRUARY,1230.9,21.36
PANAMA,2016,MARCH,420.95,59.44
PANAMA,2016,APRIL,838.65,73.07
PANAMA,2016,JUNE,666.67,52.92
PANAMA,2016,JULY,825.42,13.49
PANAMA,2016,AUGUST,1423.27,70.95
PANAMA,2016,SEPTEMBER,965.66,57.9
PANAMA,2016,NOVEMBER,1066.02,31.34
PANAMA,2017,JANUARY,1364.16,69.17
PANAMA,2017,FEBRUARY,425.5,22.08
PANAMA,2017,MARCH,1049.62,84.93
PANAMA,2017,APRIL,916.43,22.57
PANAMA,2017,MAY,1122.14,58.46
PANAMA,2017,JUNE,356.81,62.75
PANAMA,2017,JULY,1378.18,81.17
PANAMA,2017,AUGUST,721.56,77.52
PANAMA,2017,SEPTEMBER,1201.65,61.15
PANAMA,2017,OCTOBER,650.4,28.34
PANAMA,2017,NOVEMBER,806.63,33.09
PANAMA,2017,DECEMBER,618.73,72.24
PANAMA,2018,JANUARY,1226.99,12.15
PANAMA,2018,FEBRUARY,713.32,58.9
PANAMA,2018,MARCH,363.9,55.59
PANAMA,2018,APRIL,819.52,74.47
PANAMA,2018,MAY,1238.14,83.05
PANAMA,2018,JUNE,787.07,59.1
PANAMA,2018,JULY,1024.78,40.71
PANAMA,2018,AUGUST,970.83,7.71
PANAMA,2018,SEPTEMBER,1397.56,17.82
PANAMA,2018,OCTOBER,1477.56,20.63
PANAMA,2018,NOVEMBER,207.58,70.73
PANAMA,2019,JANUARY,566.13,9.73
PANAMA,2019,FEBRUARY,1451.35,51.61
PANAMA,2019,MARCH,942.12,79.07
PANAMA,2019,APRIL,1122.39,48.12
PANAMA,2019,MAY,1441.01,62.89
PANAMA,2019,JUNE,1175.79,84.38
PANAMA,2019,JULY,1152.95,89.76
PANAMA,2019,AUGUST,467.47,78.62
PANAMA,2019,SEPTEMBER,212.31,79.88
PANAMA,2019,OCTOBER,1143.75,31.87
PANAMA,2019,NOVEMBER,738.77,46.18
PANAMA,2019,DECEMBER,1029.69,12.97
PANAMA,2020,JANUARY,224.59,1.94
PANAMA,2020,FEBRUARY,1039.76,2.64
PANAMA,2020,MARCH,655.03,88.8
PANAMA,2020,APRIL,1234.68,85.81
PANAMA,2020,MAY,749.81,88.25
PANAMA,2020,JUNE,600.64,12.99
PANAMA,2020,JULY,980.98,66.41
PANAMA,2020,AUGUST,900.47,68.57
PANAMA,2020,NOVEMBER,448.09,55.48
PANAMA,2020,DECEMBER,947.9,46.16
PANAMA,2021,JANUARY,326.1,30.0
PANAMA,2021,FEBRUARY,1409.24,22.79
PANAMA,2021,MARCH,598.47,88.3
PANAMA,2021,MAY,1009.73,65.32
PANAMA,2021,JUNE,1190.15,2.61
PANAMA,2021,JULY,420.73,58.65
PANAMA,2021,AUGUST,234.02,40.29
PANAMA,2021,OCTOBER,347.84,18.46
PANAMA,2021,NOVEMBER,1444.73,9.64
PANAMA,2021,DECEMBER,308.17,10.11
PANAMA,2022,JANUARY,1214.21,11.26
PANAMA,2022,FEBRUARY,349.29,43.17
PANAMA,2022,MARCH,939.54,29.14
PANAMA,2022,APRIL,1480.89,59.52
PANAMA,2022,MAY,436.78,62.89
PANAMA,2022,JUNE,912.62,41.34
PANAMA,2022,AUGUST,1354.05,76.67
PANAMA,2022,OCTOBER,933.27,50.64
PANAMA,2022,NOVEMBER,598.87,84.74
PANAMA,2023,FEBRUARY,1218.06,43.3
PANAMA,2023,MARCH,236.12,7.8
PANAMA,2023,MAY,1167.7,68.51
PANAMA,2023,JULY,551.52,54.17
PANAMA,2023,AUGUST,1095.78,2.73
PANAMA,2023,OCTOBER,1067.35,23.71
PANAMA,2023,NOVEMBER,1177.18,9.91
PANAMA,2023,DECEMBER,631.43,65.74
BULGARIA,2015,MARCH,216.01,30.69
BULGARIA,2015,JUNE,1347.78,15.68
BULGARIA,2015,AUGUST,433.74,72.44
BULGARIA,2016,OCTOBER,933.84,60.14
BULGARIA,2017,OCTOBER,1349.91,20.07
BULGARIA,2018,JUNE,210.6,20.82
BULGARIA,2018,OCTOBER,433.24,3.29
BULGARIA,2018,NOVEMBER,894.09,76.75
BULGARIA,2019,APRIL,868.14,32.71
BULGARIA,2019,MAY,1293.03,84.62
BULGARIA,2019,JULY,709.07,40.48
BULGARIA,2019,NOVEMBER,1453.82,23.07
BULGARIA,2019,DECEMBER,1092.81,71.21
BULGARIA,2020,MAY,588.1,18.93
BULGARIA,2020,SEPTEMBER,328.28,70.88
BULGARIA,2020,DECEMBER,837.51,53.62
BULGARIA,2021,MARCH,1306.25,32.57
BULGARIA,2021,MAY,457.12,55.72
BULGARIA,2022,JULY,444.63,70.17
BULGARIA,2022,SEPTEMBER,565.69,18.63
BULGARIA,2022,OCTOBER,572.81,9.48
BULGARIA,2022,DECEMBER,491.0,64.41
BULGARIA,2023,JANUARY,1299.63,13.39
BULGARIA,2023,JULY,860.84,23.84
BULGARIA,2023,SEPTEMBER,1445.56,41.47
IRAQ,2015,JANUARY,835.29,71.89
IRAQ,2015,FEBRUARY,968.75,36.62
IRAQ,2015,APRIL,291.74,89.18
IRAQ,2015,MAY,1404.17,18.98
IRAQ,2015,JULY,820.55,18.12
IRAQ,2015,AUGUST,386.76,68.58
IRAQ,2015,SEPTEMBER,1208.71,4.33
IRAQ,2015,OCTOBER,588.22,5.58
IRAQ,2015,NOVEMBER,365.27,7.9
IRAQ,2016,JANUARY,1061.75,49.1
IRAQ,2016,FEBRUARY,323.17,72.09
IRAQ,2016,MARCH,1107.82,62.81
IRAQ,2016,APRIL,488.82,16.28
IRAQ,2016,MAY,1148.94,8.23
IRAQ,2016,JUNE,1182.54,89.66
IRAQ,2016,JULY,1471.48,3.64
IRAQ,2016,AUGUST,434.82,21.55
IRAQ,2016,SEPTEMBER,1181.42,7.87
IRAQ,2016,OCTOBER,1171.18,64.56
IRAQ,2016,NOVEMBER,1436.18,32.6
IRAQ,2016,DECEMBER,1113.91,69.36
IRAQ,2017,JANUARY,1396.85,83.83
IRAQ,2017,FEBRUARY,1230.3,4.72
IRAQ,2017,APRIL,711.39,7.73
IRAQ,2017,MAY,1499.77,36.99
IRAQ,2017,JUNE,1216.56,52.63
IRAQ,2017,JULY,804.04,26.31
IRAQ,2017,SEPTEMBER,1332.05,74.85
IRAQ,2017,OCTOBER,1178.35,54.58
IRAQ,2017,NOVEMBER,751.97,58.3
IRAQ,2017,DECEMBER,1328.42,53.8
IRAQ,2018,FEBRUARY,1399.17,70.6
IRAQ,2018,MARCH,1035.39,2.73
IRAQ,2018,APRIL,1430.12,14.08
IRAQ,2018,MAY,826.67,44.27
IRAQ,2018,JUNE,1263.3,74.85
IRAQ,2018,JULY,892.99,45.21
IRAQ,2018,SEPTEMBER,1020.74,39.99
IRAQ,2018,OCTOBER,408.93,55.28
IRAQ,2018,NOVEMBER,248.94,65.64
IRAQ,2018,DECEMBER,683.49,61.87
IRAQ,2019,JANUARY,1303.43,47.66
IRAQ,2019,MARCH,373.77,74.15
IRAQ,2019,APRIL,526.41,36.15
IRAQ,2019,MAY,745.75,31.47
IRAQ,2019,JUNE,949.55,85.55
IRAQ,2019,JULY,320.95,48.28
IRAQ,2019,AUGUST,247.28,63.09
IRAQ,2019,SEPTEMBER,581.14,27.64
IRAQ,2019,OCTOBER,1272.48,41.07
IRAQ,2019,NOVEMBER,377.12,79.56
IRAQ,2019,DECEMBER,1258.97,61.18
IRAQ,2020,JANUARY,1423.84,36.92
IRAQ,2020,FEBRUARY,777.92,84.99
IRAQ,2020,MARCH,241.27,65.08
IRAQ,2020,APRIL,1016.35,5.25
IRAQ,2020,MAY,431.9,70.59
IRAQ,2020,JUNE,559.47,30.45
IRAQ,2020,JULY,398.63,48.24
IRAQ,2020,AUGUST,1314.74,55.34
IRAQ,2020,OCTOBER,380.04,29.48
IRAQ,2020,NOVEMBER,375.43,68.32
IRAQ,2020,DECEMBER,1459.21,24.28
IRAQ,2021,JANUARY,1011.73,42.92
IRAQ,2021,MARCH,354.8,87.99
IRAQ,2021,APRIL,368.86,28.39
IRAQ,2021,MAY,1087.46,34.69
IRAQ,2021,JUNE,900.85,9.49
IRAQ,2021,JULY,538.07,77.03
IRAQ,2021,AUGUST,714.94,28.65
IRAQ,2021,SEPTEMBER,1210.2,45.02
IRAQ,2021,OCTOBER,543.77,47.36
IRAQ,2021,NOVEMBER,1053.34,82.11
IRAQ,2021,DECEMBER,618.7,56.32
IRAQ,2022,JANUARY,810.23,43.98
IRAQ,2022,FEBRUARY,1286.39,87.87
IRAQ,2022,MARCH,1279.93,24.29
IRAQ,2022,APRIL,1328.47,60.36
IRAQ,2022,JUNE,1006.07,6.06
IRAQ,2022,JULY,611.34,87.95
IRAQ,2022,SEPTEMBER,378.08,76.84
IRAQ,2022,OCTOBER,931.44,59.8
IRAQ,2022,NOVEMBER,982.98,29.96
IRAQ,2022,DECEMBER,546.5,85.65
IRAQ,2023,JANUARY,1366.84,60.35
IRAQ,2023,FEBRUARY,847.55,19.65
IRAQ,2023,MARCH,1408.93,64.78
IRAQ,2023,APRIL,1148.19,47.62
IRAQ,2023,MAY,1141.31,12.07
IRAQ,2023,JUNE,1291.06,44.85
IRAQ,2023,JULY,1028.86,75.98
IRAQ,2023,SEPTEMBER,301.73,7.04
IRAQ,2023,DECEMBER,1355.36,85.35
MAURITIUS,2015,SEPTEMBER,404.68,89.14
MAURITIUS,2016,JANUARY,1163.53,24.92
MAURITIUS,2016,MAY,871.87,14.53
MAURITIUS,2016,JUNE,1145.04,89.98
MAURITIUS,2017,FEBRUARY,1468.09,57.64
MAURITIUS,2017,AUGUST,412.28,82.36
MAURITIUS,2017,SEPTEMBER,1377.44,57.34
MAURITIUS,2018,FEBRUARY,256.99,13.72
MAURITIUS,2018,MARCH,216.61,85.8
MAURITIUS,2018,MAY,406.58,40.65
MAURITIUS,2018,AUGUST,1258.74,46.45
MAURITIUS,2018,OCTOBER,1056.93,18.05
MAURITIUS,2019,MAY,217.54,15.28
MAURITIUS,2019,OCTOBER,1494.3,45.77
MAURITIUS,2020,JANUARY,562.08,81.6
MAURITIUS,2020,FEBRUARY,216.08,75.49
MAURITIUS,2020,MARCH,780.92,66.2
MAURITIUS,2020,AUGUST,1177.61,55.35
MAURITIUS,2020,NOVEMBER,344.5,54.79
MAURITIUS,2021,MAY,248.62,62.28
MAURITIUS,2021,AUGUST,1401.37,23.57
MAURITIUS,2021,DECEMBER,1447.42,83.97
MAURITIUS,2022,JANUARY,745.33,68.59
MAURITIUS,2022,JULY,1364.59,87.88
MAURITIUS,2023,APRIL,1179.1,68.36
MAURITIUS,2023,DECEMBER,1072.95,26.02
MAURITIUS,2015,JUNE,547.6,27.12
MAURITIUS,2016,OCTOBER,1247.59,16.93
MAURITIUS,2017,MAY,625.86,81.03
MAURITIUS,2017,JULY,1165.93,42.19
MAURITIUS,2017,SEPTEMBER,1385.38,7.87
MAURITIUS,2018,APRIL,1335.56,33.58
MAURITIUS,2018,MAY,682.62,9.17
MAURITIUS,2018,SEPTEMBER,911.0,15.44
MAURITIUS,2019,APRIL,502.89,32.79
MAURITIUS,2019,JUNE,867.92,8.36
MAURITIUS,2019,DECEMBER,695.46,58.15
MAURITIUS,2020,MAY,1049.61,18.24
MAURITIUS,2021,FEBRUARY,956.99,46.0
MAURITIUS,2021,AUGUST,505.4,80.51
MAURITIUS,2021,OCTOBER,1261.42,40.26
MAURITIUS,2022,MAY,286.71,2.54
MAURITIUS,2023,JULY,1366.78,49.69
ECUADOR,2015,APRIL,735.13,23.98
ECUADOR,2015,OCTOBER,688.04,22.27
ECUADOR,2016,MARCH,349.2,4.84
ECUADOR,2016,JUNE,1173.04,55.64
ECUADOR,2016,JULY,253.03,80.86
ECUADOR,2016,AUGUST,1269.76,76.12
ECUADOR,2016,NOVEMBER,375.55,75.63
ECUADOR,2017,DECEMBER,452.12,31.67
ECUADOR,2018,MARCH,1434.33,20.54
ECUADOR,2019,MARCH,725.34,75.2
ECUADOR,2019,APRIL,1200.78,10.7
ECUADOR,2020,MARCH,1027.74,78.61
ECUADOR,2020,AUGUST,785.0,16.68
ECUADOR,2020,DECEMBER,382.01,40.97
ECUADOR,2021,APRIL,581.36,30.76
ECUADOR,2021,JULY,548.03,3.69
ECUADOR,2022,JANUARY,639.24,13.21
ECUADOR,2023,FEBRUARY,548.9,75.98
ECUADOR,2023,APRIL,897.67,21.75
ECUADOR,2023,JUNE,1433.27,9.6
CHAD,2015,FEBRUARY,314.19,70.74
CHAD,2015,MARCH,604.66,48.41
CHAD,2015,APRIL,710.88,31.47
CHAD,2015,MAY,1280.14,22.48
CHAD,2015,JUNE,228.96,18.71
CHAD,2015,JULY,516.19,75.3
CHAD,2015,AUGUST,435.89,68.16
CHAD,2015,SEPTEMBER,508.11,69.2
CHAD,2015,OCTOBER,664.28,62.92
CHAD,2015,NOVEMBER,1231.42,61.79
CHAD,2015,DECEMBER,539.03,58.74
CHAD,2016,JANUARY,843.58,10.44
CHAD,2016,FEBRUARY,659.28,73.32
CHAD,2016,MARCH,265.17,14.99
CHAD,2016,APRIL,1360.82,22.84
CHAD,2016,MAY,207.6,48.11
CHAD,2016,JULY,458.09,19.21
CHAD,2016,AUGUST,224.24,11.14
CHAD,2016,SEPTEMBER,241.51,15.37
CHAD,2016,NOVEMBER,296.72,30.03
CHAD,2016,DECEMBER,942.57,71.28
CHAD,2017,JANUARY,651.83,71.88
CHAD,2017,FEBRUARY,967.96,35.6
CHAD,2017,MARCH,1394.71,72.88
CHAD,2017,APRIL,1165.86,53.42
CHAD,2017,MAY,1421.17,46.53
CHAD,2017,JUNE,918.19,6.05
CHAD,2017,JULY,896.69,52.29
CHAD,2017,AUGUST,705.69,30.93
CHAD,2017,SEPTEMBER,897.5,19.37
CHAD,2017,OCTOBER,200.44,69.34
CHAD,2017,DECEMBER,1263.1,27.63
CHAD,2018,JANUARY,1066.25,43.82
CHAD,2018,FEBRUARY,1065.72,35.76
CHAD,2018,MAY,1470.19,42.4
CHAD,2018,JULY,1074.47,37.26
CHAD,2018,AUGUST,633.08,43.22
CHAD,2018,SEPTEMBER,575.19,60.31
CHAD,2018,OCTOBER,772.8,89.68
CHAD,2018,NOVEMBER,402.29,56.03
CHAD,2018,DECEMBER,899.68,15.95
CHAD,2019,JANUARY,1204.04,32.64
CHAD,2019,FEBRUARY,804.98,3.79
CHAD,2019,MARCH,1064.57,59.58
CHAD,2019,APRIL,677.85,51.28
CHAD,2019,MAY,1318.28,55.25
CHAD,2019,JUNE,598.03,52.07
CHAD,2019,JULY,302.09,37.07
CHAD,2019,AUGUST,762.87,42.16
CHAD,2019,OCTOBER,270.26,23.19
CHAD,2019,NOVEMBER,560.41,30.22
CHAD,2019,DECEMBER,1002.35,76.41
CHAD,2020,JANUARY,1404.88,70.66
